txId,timestep,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,feature_126,feature_127,feature_128,feature_129,feature_130,feature_131,feature_132,feature_133,feature_134,feature_135,feature_136,feature_137,feature_138,feature_139,feature_140,feature_141,feature_142,feature_143,feature_144,feature_145,feature_146,feature_147,feature_148,feature_149,feature_150,feature_151,feature_152,feature_153,feature_154,feature_155,feature_156,feature_157,feature_158,feature_159,feature_160,feature_161,feature_162,feature_163,feature_164,feature_165,feature_166,local_feature_1,local_feature_2,local_feature_3,local_feature_4,local_feature_5,local_feature_6,local_feature_7,local_feature_8,local_feature_9,local_feature_10,local_feature_11,local_feature_12,local_feature_13,local_feature_14,local_feature_15,local_feature_16,local_feature_17
11,1,2.057313,0.009308,2.22148,2.166147,-0.021613,975.508365,0.791223,0.238056,0.102352,-0.452917,0.094113,0.138797,-0.120143,0.201597,-0.198601,-0.652716,-0.175129,-0.191608,0.476652,0.301824,0.032303,-0.141369,0.245383,0.572947,-0.288471,-0.173692,0.452767,0.218294,-0.103459,0.454343,0.24306,-0.279984,0.146133,0.047483,0.628435,0.262589,0.219228,0.096655,0.232338,-0.436201,-0.459043,0.186271,0.189904,-0.091219,-0.649331,-0.330725,0.238235,0.094414,-0.174476,-0.275146,0.143268,-0.002797,-0.00577,-0.126523,0.102589,0.148946,-0.169217,0.63194,-0.156073,0.10821,-0.493049,-0.29964,0.372162,0.304238,0.125136,-0.185388,0.173772,-0.297529,0.424515,-0.870128,-0.084751,-0.229034,0.503205,-0.019292,0.483083,0.555975,0.209167,-0.523292,-0.213847,-0.124707,0.190174,0.182873,-0.415359,0.324604,-0.305146,-0.073861,0.140092,0.004577,0.599099,0.448774,-0.411662,-0.344004,0.452424,0.089649,0.319927,0.108779,0.530693,0.370078,0.375262,-0.136851,0.3126,-0.463575,0.015734,-0.122404,-0.171847,-0.227875,-0.602662,0.533443,0.025525,0.037964,0.275431,0.472813,0.56789,-0.051058,0.165793,-0.216868,0.356478,0.107367,0.418186,0.389555,0.373594,0.287658,0.130461,-0.334941,0.215176,0.689201,-0.051866,-0.137081,0.316319,0.686007,-0.264368,-0.745555,-0.11519,0.134897,0.050021,0.008896,-0.075936,-0.126406,-0.189514,0.225994,0.300369,-0.454866,0.653667,0.254527,0.293889,0.000996,0.189182,-0.293262,0.65419,0.595215,0.016163,-0.361558,-0.007045,0.306953,-0.03783,-0.178473,0.156303,-0.205838,0.567338,0.430931,0.332327,-0.147758,0.172394,0.488281,-0.632591,0.172002,0.86249,1.024605,-0.080223,0.410489,0.717729,0.782335,-0.435863,-0.50383,0.361717,0.499326,0.250172,0.168856,0.811211,0.891003,0.063125,0.363079,-0.162751
12,1,10.70648,0.000383,0.729909,1.232226,0.337881,3716.340755,1.196493,0.141239,-0.067619,0.302612,-0.267457,0.518215,0.037242,0.197195,-0.19194,-0.021548,-0.516868,0.056551,0.361588,-0.598039,-0.303442,-0.116654,-0.058383,0.018404,0.034225,0.149307,0.037571,-0.538673,0.159796,0.471198,0.140323,-0.570713,0.131311,0.216372,-0.296238,0.076666,0.496753,0.616085,0.094276,0.227608,-0.00779,-0.093447,0.53475,0.386861,0.265951,-0.134291,0.563541,0.414163,-0.402087,0.431006,0.108907,0.147467,-0.655973,-0.462102,0.396332,-0.218446,0.334357,-0.414506,-0.466336,0.718764,0.368289,0.005074,0.128299,-0.198008,0.174601,0.462801,-0.095416,0.219971,-0.542276,0.680535,0.401604,0.0395,-0.06705,0.543852,-0.126669,0.179414,-0.059859,-0.272956,0.413592,-0.094274,0.212467,-0.071562,0.002936,-0.009868,-0.179202,0.306659,0.019625,0.351959,0.311388,0.477799,-0.122033,0.282298,-0.01104,0.042168,-0.150051,-0.066056,0.320555,-0.019699,-0.155316,0.396905,0.224886,-0.326484,0.137,0.494877,0.483671,-0.088005,-0.288751,-0.027946,0.570427,0.360307,-0.702793,0.400562,-0.676241,0.776399,0.395876,-0.038104,0.137432,0.331356,-0.072695,0.262235,0.054659,0.012217,0.633757,-0.613568,0.116463,-0.387578,0.036263,-0.147838,0.991198,-0.079978,0.052056,-0.116448,0.411288,-0.078551,-0.129246,0.754637,0.373328,0.194139,0.944334,-0.121551,-0.184409,-0.177722,0.521103,-0.116588,0.516588,-0.120295,-0.535131,-0.180567,0.2005,0.517309,0.55547,0.228245,0.33943,-0.825549,0.191933,0.113489,-0.008141,-0.133065,0.407904,0.49874,0.787606,0.031835,-0.178619,0.759837,-0.012146,-0.082212,-0.254881,0.468047,0.542279,0.637436,0.389246,0.517649,0.521717,0.505754,0.771374,0.640989,0.375521,0.08511,0.621182,0.069143,0.240932,0.013514,1.15317
13,1,2.586484,0.008656,2.476288,3.351465,0.590096,1925.836048,0.440953,-0.901311,-0.217483,0.527409,-0.235688,0.097255,0.973156,-0.288861,-0.126621,-0.038221,-0.649463,-0.253893,-0.450029,0.240363,-0.036483,-0.696379,0.333548,0.390233,-0.076594,0.38135,0.25558,-0.270031,0.148436,0.114644,-0.242297,-0.309319,0.192767,0.857349,0.036951,0.123603,-0.319056,-0.040843,-0.020817,-0.081856,-0.179535,0.032969,-0.147036,0.484509,0.767461,-0.216468,-0.077263,0.201756,0.254079,-0.21722,-0.149793,0.255314,-0.523414,0.825269,0.155507,-0.056437,-0.002617,-0.325686,0.680878,0.020635,-0.10228,0.664957,0.411181,-0.018051,0.202686,-0.066255,-0.076773,-0.027337,0.1541,0.43321,0.742138,-0.710401,0.862816,0.408523,0.055785,-0.100517,-0.60383,0.468048,-0.333104,0.278149,-0.095155,-0.519004,0.196446,0.220221,-0.277529,0.350788,0.681895,0.221728,0.200987,-0.206831,-0.313779,-0.092133,0.074151,0.054112,0.030387,0.97211,0.299898,-0.241707,-0.320203,-0.508498,-0.253341,0.302553,0.000165,-0.1425,0.306369,0.292224,0.229989,0.09537,0.087138,-0.361513,-0.545827,-0.182247,-0.176037,-0.186631,0.039376,-0.065916,-0.356611,0.063989,0.217601,-0.072391,0.386674,0.21041,0.236306,-0.03074,0.244716,0.338871,-0.575234,0.473903,-0.078902,0.327716,-0.707219,-0.051948,-0.494653,0.048059,0.163511,0.242441,0.107241,-0.338386,0.555956,-0.370846,-0.017709,-0.171856,-0.110887,-0.391084,0.479961,0.36114,0.12507,0.049483,-0.23599,0.061472,-0.217809,0.130245,0.237805,0.0135,0.23965,0.304257,0.381636,0.791164,-0.399691,-0.331843,-0.325773,0.030773,-0.458065,-0.08565,0.393329,0.355239,0.955817,0.641457,0.705204,0.088412,0.156776,0.651548,0.643435,-0.466541,-0.255435,-0.091142,-0.043989,0.826949,1.022368,0.431973,0.436285,1.076778,0.479476
14,1,7.177129,0.007491,2.174321,3.91892,0.781587,1928.046105,0.382058,0.141017,-0.531939,0.211254,0.094133,0.162276,-0.354859,0.214053,0.114078,0.047547,0.179565,-0.240377,-0.459729,0.208934,-0.720613,0.258261,0.773641,0.179785,0.348792,0.619701,0.415469,0.846957,-0.254899,-0.069426,0.219164,-0.515219,0.047747,0.073361,0.50427,0.42353,0.318192,0.293866,0.071483,0.152265,0.315816,0.404101,-0.201668,0.207355,0.023636,0.142942,0.454039,-0.037721,-0.272695,-0.268849,-0.150611,0.26333,-0.008004,-0.159315,0.32047,0.105984,0.2952,0.817554,0.70844,0.170698,0.168616,0.439782,0.497264,-0.075353,-0.37876,0.352031,0.12878,0.263566,0.240014,-0.194449,-0.128518,0.42496,-0.006544,-0.22354,-0.046381,0.189176,-0.128576,0.658087,0.334322,-0.471577,0.130338,0.599124,1.203698,-0.114774,0.058654,-0.424722,0.244688,0.217593,0.149123,-0.32948,0.323441,0.689859,0.525548,0.176787,0.082243,0.414413,0.050622,-0.785174,-0.501245,0.578878,0.565597,0.056111,-0.179381,-0.005098,-0.350127,0.011124,0.711448,-0.118958,-0.178039,-0.370376,0.171999,-0.232466,0.327647,-0.008009,0.688458,0.306962,0.266956,-0.392386,0.108435,0.206323,0.220003,0.224392,0.142897,-0.3087,-0.742383,-0.29066,0.454877,0.380118,0.499829,0.214842,0.179461,0.106047,-0.497881,0.162361,-0.126657,-0.113182,-0.245894,0.076481,0.420303,0.379913,-0.239779,0.184786,0.073963,-0.60392,0.429047,-0.12644,0.303125,-0.176896,0.372284,0.536939,0.191516,0.290096,-0.128729,-0.010957,-0.291625,0.468447,0.515222,-0.067943,0.113265,-0.133355,-0.35816,-0.080158,-0.319021,-0.579173,0.203589,-0.248489,0.283261,-0.763139,0.335476,0.023151,0.049863,0.648203,0.251075,0.419651,0.321384,0.492481,-0.016621,0.29534,0.206704,0.583562,0.069419,0.601328,0.511353
15,1,3.756827,0.008906,1.400785,1.531964,0.399842,188.23229,0.59338,-0.018765,-0.05744,0.348942,0.358586,0.088416,-0.627372,0.2198,-0.635577,-0.262404,-0.006293,0.587146,-0.818613,-0.485967,-0.200393,0.291924,-0.521243,-0.230021,0.474487,0.358639,-0.162772,0.404837,0.07981,-0.267398,-0.199722,-0.16968,-0.327546,0.210595,0.403491,-0.454083,0.283229,-0.315575,0.024597,0.156234,0.404839,0.041588,0.137068,0.620253,0.615339,0.418607,0.312667,0.227866,0.623739,0.308055,-0.187254,0.087167,0.193785,-0.437453,-0.15226,0.648758,-0.347965,0.228454,0.159568,0.38777,-0.222011,-0.221887,0.068636,-0.17012,0.591904,0.113632,0.348572,-0.298651,0.256576,0.921363,0.030776,-0.342337,0.448528,-0.116065,-0.400961,-0.344675,-0.363642,0.232949,-0.247477,-0.254124,-0.080201,0.199048,0.361551,0.481502,-0.066259,0.405711,-0.225583,0.648743,0.267055,0.143003,-0.505871,0.390934,-0.113742,-0.163975,-0.18731,-0.112161,0.272753,0.249544,0.118185,0.75562,-0.337057,0.20012,-0.364915,0.29727,0.300678,0.147517,0.277139,0.304603,0.269391,-0.384416,0.407108,0.712071,0.493303,0.008933,0.788102,0.186527,0.510331,0.338959,0.604976,-0.457266,-0.177467,0.283495,0.01634,-0.027239,0.626346,-0.096391,0.208242,0.231784,0.020785,-0.709777,-0.551524,0.009539,0.870385,-0.152056,0.091738,0.827254,0.113379,0.278255,0.209078,-0.193186,-0.200259,-0.075861,0.097377,-0.156757,-0.072882,0.191024,0.519842,0.925963,-0.148973,0.199526,-0.243823,-0.116627,-0.502088,0.704324,-0.049105,0.435899,-0.269093,-0.720727,0.697886,-0.46547,-0.261817,0.520959,0.131317,0.034903,0.567226,0.001113,0.620374,-0.19465,0.870931,0.077465,0.371481,0.012643,-0.025383,0.188076,0.666944,0.202049,0.377807,0.111319,0.829551,-0.286002,-0.370628,0.865731,-0.564514
16,1,10.662812,0.00594,2.234676,2.687883,0.435592,2576.756697,1.111212,0.477003,-0.199314,0.483954,-0.360252,-0.026421,0.101036,0.485296,-0.434804,0.417742,-0.094277,-0.523472,0.399142,-0.095738,-0.651213,0.328858,-0.540278,-0.082276,-0.344269,-0.233765,0.43114,0.272234,-0.477795,-0.028899,0.07386,0.524764,0.211212,-0.373506,-0.401877,0.282375,0.317253,-0.160257,-0.169152,0.228362,0.151338,-0.870521,-0.044992,0.338215,-0.469447,0.354738,-0.386739,0.131283,-0.246081,-0.515285,0.127318,0.014207,0.582602,0.341067,-0.505892,0.164795,0.393463,0.347015,0.701141,0.73362,-0.197297,0.185895,0.890472,0.497352,-0.184661,-0.483673,-0.4947,0.279612,0.012342,-0.014153,-0.152899,-0.251126,0.265803,0.040358,0.200866,-0.523046,0.676439,0.462586,0.424717,-0.672235,0.361684,-0.451754,0.200201,0.456972,0.425076,0.304183,0.698461,0.107824,-0.232603,-0.134742,0.056772,0.343568,-0.321967,0.335344,0.091405,-0.060934,-0.226886,-0.065009,0.206877,0.031861,0.364054,-0.464052,-0.414417,-0.262927,0.488245,0.051317,0.1131,0.30714,0.329679,-0.086884,-0.399539,-0.025475,-0.435006,0.076517,-0.168278,0.200616,0.168637,-0.027386,0.322154,1.092899,-0.545744,0.94935,-0.240474,-0.374059,-0.236442,0.356858,0.175521,-0.117008,-0.102908,-0.165865,0.307039,0.539217,0.010647,-0.137766,-0.031662,-0.707653,0.080983,0.234018,-0.029226,-0.076645,0.492426,0.209691,0.235682,0.276083,0.150153,0.559756,-0.379351,0.089071,-0.699106,-0.04716,0.801165,-0.349616,-0.286122,0.073816,0.402153,0.33806,-0.0903,0.694149,0.079703,0.49846,0.6577,-0.24407,-0.423219,0.287546,0.165164,0.111938,0.407241,0.259823,0.924565,-0.904258,0.808333,0.403577,0.249021,-0.089956,0.792934,-0.164195,0.343292,0.755011,-0.362,0.426435,0.424315,0.470729,0.113958
17,1,7.256649,0.010154,1.499591,4.800103,0.315896,782.070767,0.860775,-0.02584,-0.277908,-0.106289,0.580109,0.327851,-0.274223,-0.605643,0.572282,0.135961,-0.09792,-0.267652,-0.675339,-0.412481,0.155112,-0.122798,0.625921,0.371644,-0.157274,-0.274532,0.501572,-0.080574,0.975257,0.083765,-0.427744,-0.664244,-0.207426,0.55589,-0.036494,-0.82506,-0.168782,-0.051541,0.529451,0.201406,-0.002499,0.15603,0.828494,0.420667,-0.209509,0.289462,0.446176,0.865309,0.150415,-0.063157,0.175175,-0.117054,0.102815,-0.231744,0.058198,-0.459903,0.34539,0.3295,-0.527788,0.3115,-0.146145,0.544487,0.401528,0.430456,0.256891,-0.315099,-0.676994,0.097468,-0.395461,0.116429,-0.470895,0.323413,0.230547,-0.397815,-0.287639,0.198367,0.359802,0.130453,-0.192889,0.106661,-0.029242,-0.137092,-0.443042,0.064495,-0.236611,0.0052,-0.654831,0.342701,-0.146573,0.077836,0.575037,0.593773,0.281682,-0.307392,0.069143,0.205022,0.194268,0.149181,0.387133,0.330429,0.526641,0.387929,-0.143175,-0.011602,0.095586,0.244502,-0.072112,0.096274,-0.016138,-0.087079,0.244493,0.418457,0.720335,0.457928,-0.037316,0.544886,-0.400656,0.24546,-0.095684,-0.09278,0.793363,-0.047138,0.186095,0.306719,0.091108,-0.376348,0.21483,-0.01982,0.062976,0.091877,0.259659,0.243779,-0.431463,0.176934,0.717438,-0.567684,-0.224186,-0.14146,-0.595102,-0.540519,-0.235786,0.502132,-0.028567,-0.226479,0.041221,0.271129,0.269875,0.114848,1.024565,0.192588,0.251716,-0.085729,-0.20153,-0.307559,-0.351499,0.292731,0.156673,-0.120662,-0.022825,0.470727,0.027466,0.111961,0.201257,0.273963,-0.164681,-0.762251,-0.480212,0.441281,0.069326,0.163137,-0.386872,-0.02022,0.347744,0.315819,-0.131514,-0.161894,1.070817,0.200098,0.256334,-0.236652,-0.012466,0.189045,-0.160131
18,1,5.771675,0.001375,1.055619,1.342125,0.184972,-567.486391,0.536063,-0.310696,-0.014842,-0.000976,0.166093,0.334353,-0.176705,-0.353274,0.118197,0.349532,-0.070853,0.026757,-0.017906,-0.004097,0.272187,-0.09145,0.261415,0.195024,0.802593,-0.202467,0.452544,0.331002,-0.377977,0.248124,0.264082,-0.163191,-0.811378,0.310977,-0.403686,-0.010349,-0.571117,0.257688,-0.592563,-0.155605,-0.147605,0.047568,-0.469077,0.210791,0.219289,-0.077087,-0.04954,-0.913556,0.611831,-0.029365,0.276445,0.114049,0.069506,0.291076,-0.173816,0.406696,0.601325,0.120313,-0.004925,0.392138,0.194663,-0.081247,-0.06952,0.093797,0.316707,-0.126267,0.326505,0.736887,0.257429,0.028021,0.249183,-0.104751,-0.341831,-0.215532,-0.429326,0.38643,-0.117097,-0.597672,0.228778,0.176975,0.1563,-0.419413,-0.341185,0.666682,-0.161642,0.209489,0.09306,-0.435012,-0.466005,0.223407,-0.058547,-0.048823,0.414629,-0.51804,0.078945,0.50999,0.395107,0.003396,0.264272,0.318537,-0.206443,-0.41719,0.402585,0.118744,0.736732,-0.125312,0.44861,0.390556,0.272411,0.110076,-0.230886,-0.002172,-0.072751,0.108072,-0.266226,0.18605,0.723766,-0.207287,0.285899,-0.561775,0.275453,0.191753,-0.21875,0.292913,0.136502,0.732865,0.139612,0.238183,0.048916,-0.292742,1.010639,0.163917,0.207038,0.129684,-0.413375,-0.376019,-0.486319,0.562357,0.27574,-0.017341,-0.400799,-0.190816,0.063673,-0.33184,0.405522,-0.18141,0.001453,0.064833,-0.665915,0.383215,0.114074,-0.675544,-0.036819,-0.016909,-0.262092,0.222091,0.521559,0.221335,-0.393877,-0.137197,-0.592384,0.170212,-0.249384,0.196407,0.380406,0.407373,0.3831,0.197687,-0.348583,1.17251,1.183606,0.262647,0.472561,-0.160076,0.144784,0.310455,0.064004,1.002945,0.424465,0.051522,0.136773,0.397393,-0.336703
19,1,6.946522,0.005842,2.698475,2.726453,0.436685,795.301856,0.915844,0.20003,0.258501,0.257846,0.018284,-0.333236,0.679618,-0.017707,0.500891,0.018787,0.437531,-0.253187,-0.410672,-0.047784,-0.118839,0.281355,0.170233,-0.491257,-0.209465,-0.439552,-0.212014,0.017457,-0.167317,0.458285,0.196436,-0.247292,0.500618,0.368767,0.118477,-0.077509,0.727866,0.329254,-0.326256,0.10656,-0.241482,0.363169,-0.309993,-0.172911,-0.166159,0.218143,-0.317288,0.052706,-0.702735,0.347591,-0.889988,0.111861,0.137421,-0.124787,0.434794,0.445204,0.425663,0.446956,0.164585,-0.082852,0.142183,0.435491,0.031498,-0.790328,-0.537439,0.680843,-0.238096,-0.163772,0.380582,0.363841,0.245486,0.100562,-0.692761,0.826488,-0.082607,0.43136,0.099617,-0.13735,-0.043472,-0.00901,0.627821,-0.402564,0.188885,0.682178,-0.128353,0.062579,-0.361027,0.625948,-0.34676,0.27606,-0.638304,-0.251787,0.127784,-0.339773,0.010623,-0.369069,0.131129,-0.31376,-0.271204,0.192985,-0.566544,0.320865,-0.185757,0.65895,-0.083878,-0.208714,0.137822,0.449069,-0.752471,-0.124564,0.540177,-0.263945,-0.32686,-0.456898,-0.021124,-0.339592,0.25692,-0.425802,-0.066855,0.032668,-0.113099,0.016629,-0.237167,-0.211494,0.530003,0.248354,0.247849,0.469322,0.241274,-0.006957,0.30285,0.014002,0.710941,0.17318,0.116208,0.647122,0.388708,-0.146091,0.267422,-0.347991,0.01339,0.161443,0.149128,0.042092,-0.234385,0.239696,0.294437,-0.136094,0.092213,0.272546,0.272344,0.224116,0.266092,0.311463,0.353355,0.259956,-0.077947,0.217247,-0.133574,-0.104559,0.219762,0.120647,-0.136791,0.296042,-0.164525,0.261364,-0.23218,0.82876,0.495066,0.48542,0.307122,-0.231203,-0.367697,0.329472,0.151591,0.430759,0.715204,0.466301,-0.08401,0.553713,0.056049,0.460259,0.539123
20,1,3.941886,0.011841,1.458888,2.335329,0.917921,2080.594509,0.250516,-0.07209,0.131029,-0.105228,-0.127864,0.381506,-0.017758,0.658321,-0.006313,-0.307316,-0.035869,0.375907,-0.152564,0.441254,0.052461,0.188334,-0.203998,0.061358,0.047987,0.417014,-0.112926,-0.496841,-0.336217,-0.187636,0.272724,-0.263105,-0.292828,-0.05657,0.043074,0.019412,-0.399362,-0.059822,0.383439,0.187457,0.184006,-0.215715,-0.048462,-0.387348,0.249251,0.345492,-0.031003,-0.082662,-0.24186,0.008274,0.633571,-0.201455,0.126981,0.368192,0.015927,-0.408466,0.16833,0.584362,0.103476,0.036427,0.03217,-0.69528,0.160712,-0.118681,-0.269584,0.481674,-0.283677,0.084038,-0.383702,0.167645,-0.442681,0.127554,0.091077,0.307603,-0.404383,-0.103291,-0.238401,0.302161,-0.55574,-0.08717,0.220193,0.110927,-0.487446,0.439568,0.070657,0.399515,-0.098006,0.062453,0.118848,-0.103439,0.824326,-0.045262,0.168416,-0.175065,-0.094541,0.04863,-0.150508,-0.232151,0.112928,-0.045682,0.844453,0.03597,-0.131017,0.315783,0.712452,-0.461498,0.529437,-0.270632,-0.071859,-0.387027,-0.064307,-0.385551,-0.112682,-0.018059,0.048788,0.188902,0.192604,0.072522,0.553831,0.158779,0.521835,0.145978,-0.123771,-0.375252,-0.877541,-0.051424,-0.304462,0.091768,0.548483,-0.690784,0.335542,-0.430204,-0.548888,0.883675,0.364811,-0.940644,0.56949,0.020491,0.622468,-0.224239,0.169089,0.141142,-0.625025,0.144978,0.378852,-0.234866,0.283924,0.330149,0.107463,0.496955,0.32414,0.665137,0.190863,0.464053,0.049577,0.336962,0.219691,0.25457,0.359432,-0.010933,-0.012328,-0.530885,0.179835,-0.31039,-0.169689,-0.034267,0.562081,0.52997,0.48505,0.227722,0.412634,-0.056562,0.915303,0.948607,0.059779,-0.196851,-0.164035,-0.071198,-0.072829,0.421588,0.37246,0.639209,0.372124
21,1,6.133671,0.004801,3.360326,4.233027,0.402174,2253.476713,0.422323,-0.041983,-0.146941,-0.35242,-0.04554,0.379495,0.531661,0.381023,0.100152,0.520868,0.022538,0.006892,-0.41471,0.465336,0.404424,-0.283086,-0.390051,0.747117,0.129107,-0.326875,-0.057972,0.251793,0.42607,0.333063,0.612995,0.304392,0.20845,0.478373,-0.125098,-0.154658,-0.444275,0.317671,-0.195602,0.139078,0.086004,-0.068285,-0.0915,0.396733,0.617823,-0.096776,-0.223139,0.7251,0.081529,-0.145134,-0.065588,0.349198,0.019717,0.082727,-0.401275,-0.222424,0.43962,0.196715,0.403122,-0.545602,-0.153673,0.158559,0.284832,0.778527,0.120316,-0.262144,-0.216096,-0.418979,0.5206,-0.003682,-0.174509,0.451507,0.521329,-0.061388,-0.131692,0.151835,-0.542306,0.224901,0.28774,0.114544,0.298579,0.055775,0.110513,0.535733,0.089301,0.618717,0.350285,-0.042198,0.035222,-0.186823,0.475911,1.021543,-0.039172,0.153986,0.270087,0.132465,0.041961,0.322696,-0.411791,-0.205659,0.182676,0.123404,0.169714,0.304982,0.519108,-0.267708,-0.138057,0.47607,0.131668,0.165727,0.523866,-0.541917,0.621942,0.16925,-0.346124,0.524657,0.729333,0.627116,0.012022,0.344019,0.28795,-0.379207,0.996932,-0.247569,0.823032,0.089527,0.192925,0.010949,0.58944,0.726355,0.163562,-0.119307,-0.144408,0.334785,-0.679267,-0.462805,0.103686,0.207582,-0.069016,-0.050959,-0.502681,-0.036579,0.045699,0.202275,0.30094,-0.581844,0.647718,-0.639094,0.280724,-0.057653,0.444256,0.293241,0.03371,-0.00972,-0.483035,0.068414,-0.155773,-0.230046,-0.291021,0.10347,-0.047709,0.404785,-0.08963,-0.42167,-0.176522,0.109052,-0.432604,0.825643,0.20562,0.244995,0.351279,0.564535,0.5621,-0.004283,0.011122,1.086857,-0.543959,-0.106049,-0.0557,0.659712,0.411357,0.425243,-0.049921
22,1,6.454069,0.002133,1.236729,1.384275,0.418293,293.561618,0.562293,0.152636,-0.237892,-0.112751,0.198334,0.101239,0.551349,-0.041894,0.162378,0.280667,-0.300661,-0.330713,-0.432336,0.192671,-0.020891,0.138128,0.092386,0.121148,0.270416,-0.091942,0.311132,0.262585,-0.436512,-0.03381,0.590926,1.306097,0.034181,0.0586,-0.524274,0.089053,0.026029,-0.149003,0.669424,0.123561,-0.298285,-0.332505,0.307294,-0.171707,-0.277596,-0.540441,0.002983,0.258379,0.334102,0.13409,0.625957,-0.366121,0.117413,0.182062,-0.524271,-0.016918,-0.333568,0.128963,-0.242865,0.278469,0.604988,-0.027126,-0.177321,-0.375595,0.188367,-0.274263,0.375487,0.630438,0.655368,0.687096,0.088801,0.211153,-0.225255,-0.415299,0.309056,-0.449195,0.396785,-0.252307,-0.022787,0.65747,0.139339,0.228482,-0.045013,0.349608,-0.041888,-0.276023,-0.296477,-0.497684,-0.390687,0.284728,0.020605,-0.284593,0.324554,0.113418,0.255417,-0.247595,-0.062274,0.222207,0.004891,0.452077,0.370673,0.624132,0.207029,-0.124431,0.116084,0.914401,0.480052,0.046233,0.349224,0.028259,-0.012373,0.495897,0.249464,0.427186,0.711666,-0.073324,0.208684,0.433116,0.378211,-0.030883,0.117998,0.773613,-0.095259,0.262666,0.273074,-0.401261,0.327464,-0.370241,0.175145,0.53215,-0.073763,-0.431812,0.091729,0.09319,0.142238,0.179452,0.199417,-0.41227,0.475952,-0.658496,-0.024322,0.382048,-0.167409,-0.408035,-0.163428,-0.070399,0.80176,-0.423005,0.247302,0.029814,-0.185601,-0.383653,-0.315859,0.220098,0.336169,0.560247,-0.234545,-0.642703,0.301536,0.284311,0.514746,-0.562781,0.623837,0.145791,0.806241,0.026733,0.856324,0.068206,1.160246,0.094635,-0.30658,0.395313,0.756707,0.806901,0.275743,0.459551,0.295303,0.838523,0.718939,0.098667,0.688996,0.291742,0.77502
23,1,3.55265,0.010459,1.044897,0.435757,0.257007,5848.880351,0.423999,-0.237398,0.147736,0.009982,0.231659,-0.132837,-0.002874,-0.345476,0.344051,0.157267,0.035545,0.733508,0.353693,0.428943,0.099833,-0.15395,0.137198,0.015641,-0.10161,0.35689,-0.093309,0.076357,0.038483,-0.449612,0.160977,0.232123,0.016512,0.077696,-0.095005,-0.186587,-0.187506,-0.53927,0.161867,-0.397748,-0.133999,-0.625465,-0.199116,0.163424,0.027454,0.009383,0.071875,-0.507081,0.262096,-0.125714,0.009449,0.131,-0.796438,0.426943,-0.101997,0.167348,-0.103252,-0.184914,0.39572,-0.361051,0.088073,-0.159135,0.154851,0.269697,0.208227,0.167216,-0.1799,-0.073927,0.099753,0.361237,0.141159,-0.056997,0.063563,0.274465,0.140487,0.269917,-0.12043,0.272452,-0.107177,0.028399,0.172842,-0.39883,-0.076153,0.082144,0.04988,0.249216,-0.696916,-0.498812,0.298339,0.221994,0.583808,-0.034774,0.359233,0.667875,-0.685639,-0.497272,-0.149449,-0.426129,0.454566,-0.079726,-0.210076,0.370752,0.195739,-0.174838,0.205001,-0.276442,-0.209383,0.353514,-0.253462,-0.149977,-0.138463,-0.168646,-0.763631,-0.467746,0.045294,0.412786,0.205503,-0.155756,-0.0383,-0.503349,-0.076987,-0.072083,-0.177418,0.178483,0.117513,0.165366,0.660854,0.160444,-0.591278,-0.418758,-0.018067,-0.267223,-0.075761,0.424226,0.023978,-0.363135,0.429251,-0.060906,-0.01572,0.063789,0.153965,-0.220732,0.018183,0.373062,0.369501,-0.245611,0.004777,0.457447,-0.078201,-0.403091,-0.194345,0.179117,-0.030887,0.011702,0.07816,-0.083372,0.150512,0.398056,0.127744,0.157478,0.337062,0.21917,0.339609,-0.606676,0.010398,0.120589,1.391835,0.000573,0.460188,0.076226,1.368723,1.974116,0.125973,0.35957,2.713233,0.052039,0.126382,0.037984,0.948939,0.274059,0.076655,0.038765,-0.030294
