txId,from_wallet,to_wallet,amount_btc,timestamp
3601,11YDkk59nLowFrWC,1sNZy4memEAoMyeB,11.9969219,2019-09-10T09:40:00Z
3602,1KpZXFFbQHyshdBR,1zqvW4J1tBVfodm1,13.89199302,2019-09-10T04:26:00Z
3603,1GHhYW9Y4jw73Wix,1tFUrLP6Vv7RWdva,8.9554959,2019-09-10T02:45:00Z
3604,1NKK8fSMtXB3KsAM,1NCyyQsgcY76GjJ5,1.74997004,2019-09-10T17:43:00Z
3605,1W2Z3WUV5mN1nmcH,1L6ouHa3L2kuuBmY,13.34652917,2019-09-10T04:11:00Z
3606,1jFU921ThTZqpEV3,19GRgUUEQCUDKfgA,3.28775819,2019-09-10T21:33:00Z
3607,1LroL5DaYgBum5fR,17ajhF2m1FhKhpUJ,4.36408325,2019-09-10T22:43:00Z
3608,1SbyfAq3RdMgwkLF,1vZyLz5AuLBMgk8a,11.6448397,2019-09-10T10:02:00Z
3609,1vMRWSipQWE9JQGM,1NCyyQsgcY76GjJ5,11.97116802,2019-09-10T19:45:00Z
3610,1BxVvVSPBAfjHad1,1W2Z3WUV5mN1nmcH,2.03882235,2019-09-10T00:11:00Z
3611,1eBUMG9wz5BKbkx4,3M239b5DEVh1NKFV,14.76069471,2019-09-10T18:01:00Z
3612,1BdPFKagrNfN8TyZ,1Jbzz4MaVG2UiRoC,11.94039016,2019-09-10T03:35:00Z
3613,1GLA3tPmY3Gtn4fg,17bvDWXiiiZPd1Tx,0.69410522,2019-09-10T23:54:00Z
3614,1mbwTWMeUgzSPG57,1rQ6aDz23A2Wp9xk,7.16308734,2019-09-10T19:13:00Z
3615,1ZCxARPJNAYEpALP,1j7HGp91XfhknJz4,14.55048942,2019-09-10T15:14:00Z
3616,13B2Q2Eg3888BFJv,3AZSyahATYfVAd1i,9.61615615,2019-09-10T12:15:00Z
3617,17DAc2BTkRYYtkeJ,1F96QJxaM4UdvE9t,2.18328538,2019-09-10T07:56:00Z
3618,169kfoy2ms629N4R,1KuoQAUCvpfgWZ11,2.74459946,2019-09-10T02:29:00Z
3619,18foFfVWmSCy51tw,1JEXR99UAW4SM3aM,8.15796451,2019-09-10T23:23:00Z
3620,1WKBC1BaA9puhK8J,1ZZTRazEHBH3R5Qz,2.22871039,2019-09-10T12:24:00Z
3621,1BYnrH8VYnoVkfPa,1tdNQa5ePjjY9dMK,3.74292443,2019-09-10T14:57:00Z
3622,1bMrs8HxrWzH491H,1xAP8fcDtF8bC1iz,5.50412632,2019-09-10T10:40:00Z
3623,1CiKTHZmnrv53NdE,12nx1RT4Sau3D2aX,5.67921459,2019-09-10T19:58:00Z
3624,1wUaHVe7NRc8Xoa9,1AfUZmao8Q8K5CcP,6.09900315,2019-09-10T11:32:00Z
3625,17Gy8pc9sKyMbPcs,1P5LZ9pox9y37PvG,1.08972613,2019-09-10T05:01:00Z
3626,1bQPxmPLdN1ddTT1,1DorH1thto4NDxNT,0.86019785,2019-09-10T08:03:00Z
3627,1XGwfNfKfw1Lc7DN,1Gv16bv4MT4KMMjK,0.28587227,2019-09-10T15:23:00Z
3628,1Dnotr7p62Z9h1yv,1Ya477bembmPDC5e,14.92340692,2019-09-10T13:38:00Z
3629,1hEbUwMWUEfaJYzB,1NtyM4w2eJYmcELe,5.17240419,2019-09-10T22:21:00Z
3630,1JRtUG5Lb9TR5ftT,1e38S2dYsm1VGSsH,9.72217441,2019-09-10T19:33:00Z
3631,1MPX9humnLRCZmdo,1EzihFiUPDcFgs16,13.50653229,2019-09-10T19:16:00Z
3632,1vPzykFZ81JA7fEP,1BWFUE95QLowe2NQ,10.44524282,2019-09-10T01:16:00Z
3633,1wy5J2qUhmGY88jm,19ZQn5nvoG39PhES,12.13757205,2019-09-10T02:59:00Z
3634,1yCEH1ZvzKth2QMM,1xGdcKsU3QqEKzwT,9.77476233,2019-09-10T09:01:00Z
3635,1bQPxmPLdN1ddTT1,1REcDPnDsWxZsc6t,5.39558162,2019-09-10T10:48:00Z
3636,1iwb3CgmtuUXfwnW,1REcDPnDsWxZsc6t,6.72650149,2019-09-10T16:23:00Z
3637,1TZFKKsBA219W6qT,1wU5UrH5NZ3FH341,3.64509405,2019-09-10T12:18:00Z
3638,1Gv16bv4MT4KMMjK,31nV2DrVWAFeyqYT,1.22203301,2019-09-10T16:41:00Z
3639,1y9pJedRpkAis53A,176bFA8cpA43nK9s,1.44623171,2019-09-10T06:35:00Z
3640,1b6KPEtESCymyBS1,1c8eacFH4WH2tJia,1.10761888,2019-09-10T11:43:00Z
3641,1ZY37tAH9aZ1ogBx,12cBPqD9dN948L6R,9.81589316,2019-09-10T10:51:00Z
3642,1cX4L5iqM3YVuBLG,18YLNiWgsug4AxXb,0.4455407,2019-09-10T04:51:00Z
3643,1mTZ2KCk9vkDkx9m,31u2kj2PUBoHKUe6,0.53696311,2019-09-10T15:41:00Z
3644,199fN4m51aLgVqHd,1dNHdTLMNXDJ6XCm,2.12081881,2019-09-10T06:47:00Z
3645,1qXBAfygoKodh1X6,1pVwey2KMhHHn8y1,2.37691643,2019-09-10T22:09:00Z
3646,1uG6H4dHadXmE2Qy,1y9pJedRpkAis53A,5.55111902,2019-09-10T09:58:00Z
3647,1wA9JQv5bBoHTNkX,1KdwGgoD17CcZRwZ,3.20026173,2019-09-10T09:08:00Z
3648,1C1c9NfjmUH4i56s,33YWCjBomCEfoFyz,4.49039779,2019-09-10T01:06:00Z
3649,1wwNHorQoSkC6NxM,1dneZ88JhxpgAgsD,7.87918974,2019-09-10T04:31:00Z
3650,1wmitYd7XE38T2n5,1UH8DBVPdF4Sm5Hh,12.99588188,2019-09-10T10:51:00Z
3651,1wwNHorQoSkC6NxM,11XHsaRP5ueXM5Kg,13.64603789,2019-09-10T19:54:00Z
3652,1QEE1bTY9qBWgRVh,1P5LZ9pox9y37PvG,4.86468725,2019-09-10T01:39:00Z
3653,19FAKT2N5LniVr2M,1w7PPqsKLwfwSnRo,7.16407408,2019-09-10T02:52:00Z
3654,1NBG1wdMMmkw2pSD,11eYHFj3K6Q4neLR,1.42716631,2019-09-10T17:05:00Z
3655,1Eym1qWeXf6gGZHK,1MyWQKq1M8cFTixK,4.51152661,2019-09-10T07:10:00Z
3656,1Z23NF2em6mRjZK2,1ZY37tAH9aZ1ogBx,12.11400554,2019-09-10T21:01:00Z
3657,1ESLD8zxDkmFhWpj,176RurrR4vviP3HT,8.6561187,2019-09-10T06:40:00Z
3658,1sdn3PZWak3MKjxE,1cvbrWWvoinEVJD3,5.92894633,2019-09-10T12:24:00Z
3659,1Fd1eaAEp2SQCLn4,1mTZ2KCk9vkDkx9m,0.50135945,2019-09-10T02:12:00Z
3660,1mbwTWMeUgzSPG57,12bchPVYsFo4gYGV,11.06771725,2019-09-10T19:50:00Z
3661,1Lm7CruzxRwQnb15,1CxxWTdSD4DWGoAn,10.00702958,2019-09-10T21:01:00Z
3662,1h9mEfenzJbW4gNk,1uVhtcCtafuHSion,8.36546645,2019-09-10T06:46:00Z
3663,11BXeo4xAVEdmfkD,1uJnJUziXWCaq5fA,9.66050366,2019-09-10T12:59:00Z
3664,1rgNxjB9oN2TJDev,1o9sSeQ1SAzNBf6U,4.27482274,2019-09-10T03:17:00Z
3665,1SvGE4M9BVGngCG7,1Qztqa7TeMpLNfG2,4.45022412,2019-09-10T23:17:00Z
3666,1Xy8nHgM47i6FHQP,3fEw71S93wM8AFCq,3.56885438,2019-09-10T15:10:00Z
3667,1ESLD8zxDkmFhWpj,1hG71VmozVr8hrU4,14.90485055,2019-09-10T04:54:00Z
3668,1WK83Xqamhw4HmCY,1Ya477bembmPDC5e,2.5659067,2019-09-10T05:50:00Z
3669,1NLyx6613EJJh4si,1CiKTHZmnrv53NdE,6.85010247,2019-09-10T08:25:00Z
3670,18rd9ES2jc2qTb7b,1uyH4EUyiub39rLc,9.24011471,2019-09-10T14:02:00Z
3671,1QJkexwJrAv7AeMS,1dBnZM2ZKr3V44Li,14.82607971,2019-09-10T09:51:00Z
3672,1wXB1erZ6bdzRkrJ,1Ep6D28bJwQ9fhu2,4.89806677,2019-09-10T18:58:00Z
3673,1w7PPqsKLwfwSnRo,1abgQKZ9i3rBKpXP,9.27821547,2019-09-10T10:18:00Z
3674,1qczkoAMQzbTPCNY,1abgQKZ9i3rBKpXP,7.45441281,2019-09-10T04:22:00Z
3675,1trNjrZ7qc9pAyJg,1wUaHVe7NRc8Xoa9,1.45332707,2019-09-17T09:58:00Z
3676,1aJYLcVYbQnzu7Dj,1sVxLQ8462Q9kri7,1.95771732,2019-09-17T19:34:00Z
3677,12S1AvDrL5Mrj5ad,1cvbrWWvoinEVJD3,13.89923315,2019-09-17T23:47:00Z
3678,1cKXYF2pg3VQZCCd,1LrrxBcvrigRP7PP,11.44011577,2019-09-17T23:24:00Z
3679,1PA3SuhtCjMMNEQV,1CWzKN6dnGwkNwwL,2.9021061,2019-09-17T14:15:00Z
3680,1KdwGgoD17CcZRwZ,1TmvfsTenGCM6p5i,9.4858065,2019-09-17T21:56:00Z
3681,19ZQn5nvoG39PhES,1wUaHVe7NRc8Xoa9,0.49534466,2019-09-17T10:36:00Z
3682,17ajhF2m1FhKhpUJ,1bMrs8HxrWzH491H,0.57569333,2019-09-17T14:34:00Z
3683,1e38S2dYsm1VGSsH,3Cy58imRd5rntwwS,1.7516722,2019-09-17T15:28:00Z
3684,1JB1hxGJQBRG5eVF,1NQ5KzpBCyTRmYeU,3.1015394,2019-09-17T18:33:00Z
3685,1trNjrZ7qc9pAyJg,1X4qF1enzpoiWB8y,4.74662627,2019-09-17T09:58:00Z
3686,1UiBeQvQEtTj47qh,13B2Q2Eg3888BFJv,14.55602366,2019-09-17T03:43:00Z
3687,1i2rJn5aYf2kpP8P,1wU5UrH5NZ3FH341,5.07696425,2019-09-17T04:56:00Z
3688,1uCWBqgYzZiaDAZP,1JJCDTwoAFteK613,6.8267014,2019-09-17T11:44:00Z
3689,1KsiwuEHiEUovHeg,3TwobS8w1RnXNQzC,0.4118041,2019-09-17T06:01:00Z
3690,1vZyLz5AuLBMgk8a,1xAP8fcDtF8bC1iz,9.86361369,2019-09-17T02:28:00Z
3691,1aish8o4qBwWJCLN,1HQxjBP2SAxwdW4R,4.72864393,2019-09-17T11:44:00Z
3692,1umVrfVRkm1kAPC2,1j85QkqiMZzNH7xc,14.97321372,2019-09-17T09:18:00Z
3693,1mXo6NHF4MCVBFuR,1oi4rPBFUgazY854,4.55979662,2019-09-17T08:57:00Z
3694,1Nr6EZU6J1jaExxP,1SVP4oHqRKN4e6DR,1.44614873,2019-09-17T07:07:00Z
3695,1rBoXXjcsQSPRs6E,1jree3scyUDWLe9P,36.74801749,2019-09-17T07:06:00Z
3696,1PeQ5DWwDRyaFsUH,1NLyx6613EJJh4si,8.29941144,2019-09-17T14:33:00Z
3697,1EitxxxYaR5ynDrK,1L6ouHa3L2kuuBmY,6.38478211,2019-09-17T20:09:00Z
3698,1aJYLcVYbQnzu7Dj,3bT1sZ43sAMEmTAs,0.81143295,2019-09-17T10:49:00Z
3699,1L6ouHa3L2kuuBmY,1KYrTSP42ExcvCAR,1.83488222,2019-09-17T07:06:00Z
3700,11rS7WKDdVLtmpG4,1Hn6EhDddRt6TuDW,14.44743203,2019-09-17T22:40:00Z
3701,1myL39jpsGfXAaRH,1493T4n79LvMHtLx,0.74913525,2019-09-17T07:15:00Z
3702,1ccgdQXiLLrhQ2QH,1j7HGp91XfhknJz4,6.9279858,2019-09-17T07:32:00Z
3703,13UkDZHj8FgGUDxb,1hEbUwMWUEfaJYzB,4.39922405,2019-09-17T01:41:00Z
3704,1RLBV7h2XHH7fnof,1h6Xw6p2BgV6aevF,3.00754757,2019-09-17T00:01:00Z
3705,1JwrHM2qHoXKX53t,1ehP4kraCyfDdin8,12.06101911,2019-09-17T21:06:00Z
3706,1PEDHBz1wPsrxD1r,1y5g9KS8dGm9MDKE,4.19893111,2019-09-17T07:23:00Z
3707,1ysDNH4ACAAsBQZD,33YWCjBomCEfoFyz,19.79585461,2019-09-17T20:46:00Z
3708,1i2rJn5aYf2kpP8P,1G75HiEeJBQkDsS8,5.1427413,2019-09-17T13:18:00Z
3709,1d8edzTH8oYWX94B,122WkN2Fz9mA3hfE,6.70196967,2019-09-17T05:38:00Z
3710,1CBKUFsVDi3KMaRb,13Pae9eivfoz8oAv,6.93241612,2019-09-17T00:50:00Z
3711,1LN1xcu2R45BkZzF,1PeQ5DWwDRyaFsUH,0.81672651,2019-09-17T01:55:00Z
3712,1ZLVtyB12dfemPpP,1ehP4kraCyfDdin8,4.47135766,2019-09-17T19:46:00Z
3713,1MFfMcX78QkPgPkH,1LpLMQhdQxMc6q5G,12.97102764,2019-09-17T18:30:00Z
3714,1DNgwGvVTzNpDGop,1e38S2dYsm1VGSsH,4.49984142,2019-09-17T12:38:00Z
3715,1HQxjBP2SAxwdW4R,1TGvPHyhPH9E8NoN,9.67565765,2019-09-17T22:37:00Z
3716,1ccgdQXiLLrhQ2QH,122WkN2Fz9mA3hfE,1.67114827,2019-09-17T12:27:00Z
3717,1bosF2uXW2LbGfEb,1hG71VmozVr8hrU4,3.13647311,2019-09-17T21:28:00Z
3718,1K7eheH3GX8RU456,1qaShFAfDNwuCNHL,4.22397035,2019-09-17T12:02:00Z
3719,1Hn6EhDddRt6TuDW,1C7CVivZBxG9sRpZ,14.46462119,2019-09-17T23:10:00Z
3720,1K7iQ6QudDFxU198,1HSG21KF9DsV9h8v,0.33726781,2019-09-17T07:12:00Z
3721,1BUmY8YHKCgu6N79,1Zah9Cobj5DLP7dx,11.57454842,2019-09-17T10:14:00Z
3722,1dNHdTLMNXDJ6XCm,1aJYLcVYbQnzu7Dj,6.25258364,2019-09-17T14:53:00Z
3723,1qk7RWE4ULArRrq7,11MU3s8mo2Wv4mP4,4.30166877,2019-09-17T01:38:00Z
3724,1r7RxwaKdSRLiBNu,1vPy17eombVGCr7m,4.83384796,2019-09-17T20:46:00Z
3725,1W1zjR8SiDExk3CX,1ETvKBaUPiin8YVz,12.97912134,2019-09-17T15:18:00Z
3726,1PsDbVGdT9Mcyj9d,1xQoyBVqB2NVFzkj,12.10386864,2019-09-17T22:58:00Z
3727,1CiKTHZmnrv53NdE,12cBPqD9dN948L6R,3.8839405,2019-09-17T17:09:00Z
3728,1GBqzXwG9BkMXDFf,31A6EQ7oSqhieQBM,1.9114143,2019-09-17T19:11:00Z
3729,1trNjrZ7qc9pAyJg,1Z23NF2em6mRjZK2,0.3017231,2019-09-17T03:53:00Z
3730,1JJCDTwoAFteK613,1E63uVpmLe4AMj6V,13.5748957,2019-09-17T20:48:00Z
3731,12L3GGbNeTTeMwrz,19ZQn5nvoG39PhES,0.94947085,2019-09-17T17:15:00Z
3732,1ooHQ9QPxgLWb4yK,1vRZaJXjEa43zPgG,30.26201216,2019-09-17T06:48:00Z
3733,1a2LgFdh5Fpt4KCF,1sQnDPLJ6nx1gzYK,7.31769586,2019-09-17T20:21:00Z
3734,1sQnDPLJ6nx1gzYK,1wRJF38GuNp6V9Ag,12.14947387,2019-09-17T15:35:00Z
3735,1g3R7XEtJcxkCRjp,1KYrTSP42ExcvCAR,9.73009065,2019-09-17T12:20:00Z
3736,1FvEuPX26fgowXFR,19GRgUUEQCUDKfgA,2.8708313,2019-09-17T16:39:00Z
3737,1REcDPnDsWxZsc6t,1WB9gmep4jiq2aFh,8.63392373,2019-09-17T20:24:00Z
3738,1heufH2Pg3iNawBs,1BEmM3Ddv4o9jY9f,14.70947575,2019-09-17T04:00:00Z
3739,1yQ8zfL35VnatKho,1MY9CbPCBhbaoJ4Y,8.48268272,2019-09-17T18:52:00Z
3740,1LsRJxSoNRTqwb48,1VcAx2NyFCi7pmc8,14.24779791,2019-09-17T14:42:00Z
3741,1NLyx6613EJJh4si,1eHdD9CmutfkiTPf,5.58223127,2019-09-17T13:01:00Z
3742,1FiNioNzpgymAubQ,11rS7WKDdVLtmpG4,1.26814846,2019-09-17T16:16:00Z
3743,1JDQxwrCwhnrcNLH,1uKFZfFbtPAnpXFy,0.09529228,2019-09-17T09:05:00Z
3744,1rTuDkQxjRckeCCs,1pBZdHa4eenRLFEL,0.23675629,2019-09-17T10:39:00Z
3745,1PUBGf1cD2nJm8PN,1NoPtJnH1GNviQy9,1.85555483,2019-09-17T13:50:00Z
3746,1y4cfwPZLE6pHUxG,1BEmM3Ddv4o9jY9f,2.84129731,2019-09-17T13:47:00Z
3747,1TN5qzi3ueRYX3S1,1eHdD9CmutfkiTPf,13.74600734,2019-09-17T08:31:00Z
3748,1rxtaX3BLLRUwH2P,1NLyx6613EJJh4si,5.70932468,2019-09-17T16:00:00Z
3749,1Uhd4wi7qyD77d5D,1LWBZk28j3vPRqMk,1.18760649,2019-09-17T18:56:00Z
3750,1WDuTzvPch7rmU1X,3TwobS8w1RnXNQzC,6.18462288,2019-09-17T00:33:00Z
3751,1DUQpGNY5yCNs7U3,1qXBAfygoKodh1X6,2.54326714,2019-09-17T18:59:00Z
3752,1iABwSrL7rbezk5N,1mA26temRswXwWt5,14.02275157,2019-09-17T07:14:00Z
3753,1DT5XE2pRiJmX718,3bT1sZ43sAMEmTAs,1.45426886,2019-09-17T18:03:00Z
3754,1mu4unH7AU6TwDq5,1X4qF1enzpoiWB8y,14.17204066,2019-09-17T00:24:00Z
3755,1uCzs2DS7L4tawtB,1EzihFiUPDcFgs16,0.91375942,2019-09-17T10:14:00Z
3756,15Ha2CawZG7cHxRA,1rQ6aDz23A2Wp9xk,4.70098276,2019-09-17T06:08:00Z
3757,1BtvsdcRTNNxrZUb,1RLBV7h2XHH7fnof,14.26172893,2019-09-17T09:54:00Z
3758,1yCEH1ZvzKth2QMM,1xQoyBVqB2NVFzkj,7.02234702,2019-09-17T11:44:00Z
3759,13UkDZHj8FgGUDxb,31nV2DrVWAFeyqYT,4.82160957,2019-09-17T17:12:00Z
3760,1dBnZM2ZKr3V44Li,1ETvKBaUPiin8YVz,4.96395465,2019-09-17T01:09:00Z
3761,1Lm7CruzxRwQnb15,1baPJZJavKVY7eW5,7.03439992,2019-09-17T17:52:00Z
3762,1r7RxwaKdSRLiBNu,12icaPSgNgN28QDh,1.56839612,2019-09-17T18:51:00Z
3763,1dBnZM2ZKr3V44Li,1uCzs2DS7L4tawtB,14.55046598,2019-09-17T17:48:00Z
3764,1wqoMruVZjrAqRw2,1cvbrWWvoinEVJD3,8.1960885,2019-09-17T07:52:00Z
3765,1r7RxwaKdSRLiBNu,1N1GanX4r3fBWAZQ,3.27434894,2019-09-17T23:12:00Z
3766,1y9pJedRpkAis53A,1LWBZk28j3vPRqMk,14.48717329,2019-09-17T06:07:00Z
3767,148GPMKH7QD8tYb7,1Ep6D28bJwQ9fhu2,3.59084673,2019-09-17T00:29:00Z
3768,1nGU1dbHLQRRn5ZD,1wA9JQv5bBoHTNkX,4.88907832,2019-09-17T05:47:00Z
3769,1Fd1eaAEp2SQCLn4,1Ya477bembmPDC5e,10.4197267,2019-09-17T17:48:00Z
3770,1dneZ88JhxpgAgsD,17bvDWXiiiZPd1Tx,13.91633107,2019-09-17T09:22:00Z
3771,19T21f7VpjFJCyHi,1bMrs8HxrWzH491H,6.98610202,2019-09-17T19:21:00Z
3772,1V25NM2bkpKdxp4K,1wXB1erZ6bdzRkrJ,7.27454636,2019-09-17T22:09:00Z
3773,1FCwKXNELWCLUa7F,1sNZy4memEAoMyeB,1.03978654,2019-09-17T23:35:00Z
3774,1Lm7CruzxRwQnb15,1968pTj3QcDShL9b,12.36429135,2019-09-17T14:51:00Z
3775,1TN5qzi3ueRYX3S1,194bpAfnGGE5D119,13.48696998,2019-09-17T13:12:00Z
3776,1rxtaX3BLLRUwH2P,1yCEH1ZvzKth2QMM,8.91486991,2019-09-17T19:56:00Z
3777,1H1vThduW1sBngae,1CZXtBWYzRfRFfNd,7.41639808,2019-09-24T05:42:00Z
3778,1L6ouHa3L2kuuBmY,18YLNiWgsug4AxXb,10.91755235,2019-09-24T18:14:00Z
3779,15JYDqiNtGUaXU8P,1s4DKiNkzLNKvebH,11.90415196,2019-09-24T18:37:00Z
3780,1TmvfsTenGCM6p5i,1ZCxARPJNAYEpALP,5.28433165,2019-09-24T10:02:00Z
3781,1RLBV7h2XHH7fnof,18rd9ES2jc2qTb7b,2.64192749,2019-09-24T18:13:00Z
3782,1NCyyQsgcY76GjJ5,1syBc5NTtNmk4btw,11.01108095,2019-09-24T23:05:00Z
3783,1PA3SuhtCjMMNEQV,1vMRWSipQWE9JQGM,11.38809045,2019-09-24T10:36:00Z
3784,1EitxxxYaR5ynDrK,1FE7n6nhVhpG36AG,2.33889812,2019-09-24T03:29:00Z
3785,1MyWQKq1M8cFTixK,1sdn3PZWak3MKjxE,1.62549745,2019-09-24T22:39:00Z
3786,1uG6H4dHadXmE2Qy,1REcDPnDsWxZsc6t,11.15191627,2019-09-24T12:50:00Z
3787,14Jd4ekZxoBJR4vJ,1HqwZnXkAFzBsHq4,11.57293528,2019-09-24T21:14:00Z
3788,1xiYe9aH2odBg91N,1g36umfR2kiGj276,4.60456993,2019-09-24T10:04:00Z
3789,1mTZ2KCk9vkDkx9m,1MFfMcX78QkPgPkH,2.53264446,2019-09-24T18:42:00Z
3790,1WTUN6uCaG87dfRb,1jSVeL2ib1WtFDDE,6.21490206,2019-09-24T08:14:00Z
3791,1yCEH1ZvzKth2QMM,1PWnXwLJN2cp18zN,14.39255249,2019-09-24T10:22:00Z
3792,1o9sSeQ1SAzNBf6U,1Ze691FgqxPp3PhR,3.66462682,2019-09-24T07:41:00Z
3793,1EzihFiUPDcFgs16,1YRiDhGvwuLrmoBE,0.47081985,2019-09-24T10:02:00Z
3794,1uKFZfFbtPAnpXFy,1MyWQKq1M8cFTixK,1.83299396,2019-09-24T04:11:00Z
3795,1Xm28HBz8K7oS2Ps,19ZQn5nvoG39PhES,1.64978626,2019-09-24T12:31:00Z
3796,1MyaugtnNCwZurS1,1sXKD77J9MWK6vBR,7.81159303,2019-09-24T13:19:00Z
3797,19GRgUUEQCUDKfgA,1wy5J2qUhmGY88jm,14.80825314,2019-09-24T14:47:00Z
3798,12tu3yoXAs5xf7FE,3Cy58imRd5rntwwS,14.48459177,2019-09-24T17:39:00Z
3799,1jZgVWJPAN8Qy6nv,1ywSCFxbMby3WYFs,9.49787202,2019-09-24T13:20:00Z
3800,18xU1Uod8DEj59Q5,1wU5UrH5NZ3FH341,8.77894568,2019-09-24T03:34:00Z
3801,1iABwSrL7rbezk5N,1d8edzTH8oYWX94B,4.94529788,2019-09-24T21:50:00Z
3802,1i2rJn5aYf2kpP8P,18a2q1L9WCa1KKkT,7.982003,2019-09-24T17:45:00Z
3803,19yUWzvb2G43tDF5,1ESLD8zxDkmFhWpj,11.21292555,2019-09-24T19:04:00Z
3804,1FiNioNzpgymAubQ,1hzugAi4qWHZLX4b,3.21770283,2019-09-24T06:04:00Z
3805,1a21yySbuwDuB3ks,1xAP8fcDtF8bC1iz,8.22271701,2019-09-24T22:59:00Z
3806,13UkDZHj8FgGUDxb,1mu4unH7AU6TwDq5,2.70093763,2019-09-24T05:40:00Z
3807,16vgu1XxbXQedo5J,1KRGS7Jo1z9Qj82v,14.0579224,2019-09-24T20:57:00Z
3808,1MNWx7D4QRUUiG1c,18oo53hohSLkGFP9,12.21891482,2019-09-24T21:39:00Z
3809,1sXKD77J9MWK6vBR,1rm6mDrQQKSefJTJ,10.23708278,2019-09-24T17:26:00Z
3810,1oS85NnHsY7UabsF,1L6ouHa3L2kuuBmY,3.47592453,2019-09-24T18:13:00Z
3811,1PWnXwLJN2cp18zN,1QBKaXJNEFgNPPdB,6.76219173,2019-09-24T06:02:00Z
3812,1XCTbHaM3HV8uAPU,1X4qF1enzpoiWB8y,14.48127581,2019-09-24T01:42:00Z
3813,1WeDw2RBF6E2Vvyc,1mXo6NHF4MCVBFuR,19.46375572,2019-09-24T21:25:00Z
3814,1QBKaXJNEFgNPPdB,1SVP4oHqRKN4e6DR,13.74144716,2019-09-24T22:49:00Z
3815,1N1GanX4r3fBWAZQ,1yTE3Q7kRdzyuaA9,4.0319319,2019-09-24T13:53:00Z
3816,18oo53hohSLkGFP9,12icaPSgNgN28QDh,14.66675344,2019-09-24T04:59:00Z
3817,1uJnJUziXWCaq5fA,1Cm493HpDrKek14f,14.98808547,2019-09-24T23:43:00Z
3818,1V25NM2bkpKdxp4K,1KbtWS8KUUYsPXCp,1.39340693,2019-09-24T15:28:00Z
3819,1gJ4ncA1edARWrbB,1VE4TNuRzEnLZSHa,13.11224745,2019-09-24T08:31:00Z
3820,1dNHdTLMNXDJ6XCm,1d8edzTH8oYWX94B,2.04789366,2019-09-24T06:22:00Z
3821,1FiNioNzpgymAubQ,1Xm28HBz8K7oS2Ps,1.41042603,2019-09-24T06:28:00Z
3822,1rW19tXCvifK49fv,1ACuhLy6uHKKpNH9,5.82099274,2019-09-24T07:08:00Z
3823,11YDkk59nLowFrWC,1NFvveM7rLnYRz6V,4.19292346,2019-09-24T11:18:00Z
3824,1Snda2Tdx776g9jV,1UQRKVhaaiBykuHQ,5.25425837,2019-09-24T18:00:00Z
3825,1uCWBqgYzZiaDAZP,19T21f7VpjFJCyHi,4.00573604,2019-09-24T01:20:00Z
3826,15Ha2CawZG7cHxRA,12L3GGbNeTTeMwrz,7.67005013,2019-09-24T13:57:00Z
3827,1N8wjBELrLKHbMA1,1Z23NF2em6mRjZK2,10.36086161,2019-09-24T17:12:00Z
3828,1V9JtnLJxgFSR6DX,1ykpUg4NEwL4BBJa,6.92447764,2019-09-24T18:05:00Z
3829,1y9pJedRpkAis53A,1MyaugtnNCwZurS1,1.84033577,2019-09-24T20:39:00Z
3830,1qczkoAMQzbTPCNY,11eYHFj3K6Q4neLR,2.15898089,2019-09-24T05:37:00Z
3831,1c7MqcajSaoyQvuo,1tQGNHthD2YaTMxB,4.59976803,2019-09-24T04:28:00Z
3832,1WeDw2RBF6E2Vvyc,1DvQ83XH8CAbgPcF,6.21137263,2019-09-24T22:59:00Z
3833,1YEs9MfeR9TTJ7HL,1VBEWwGrVxxDmH7H,0.72324843,2019-09-24T13:35:00Z
3834,1trNjrZ7qc9pAyJg,11eYHFj3K6Q4neLR,0.72335448,2019-09-24T04:26:00Z
3835,1gyZ6NDSd4Fjqhz1,1DmWR8LTWHCE4mJa,13.55477275,2019-09-24T00:44:00Z
3836,1NLyx6613EJJh4si,16vgu1XxbXQedo5J,4.47426271,2019-09-24T23:46:00Z
3837,1mbwTWMeUgzSPG57,1pBZdHa4eenRLFEL,12.60238509,2019-09-24T16:53:00Z
3838,1sFptmjCiyXHK7hD,1dneZ88JhxpgAgsD,12.09708532,2019-09-24T09:07:00Z
3839,1eBUMG9wz5BKbkx4,1GBqzXwG9BkMXDFf,6.33800004,2019-09-24T10:07:00Z
3840,1Ya477bembmPDC5e,1gyZ6NDSd4Fjqhz1,6.9659636,2019-09-24T08:55:00Z
3841,1ZZTRazEHBH3R5Qz,1rW19tXCvifK49fv,12.04989373,2019-09-24T07:55:00Z
3842,1bP5YXsxy97Q1Run,1wGEGMDFxPNkzVNo,14.22860552,2019-09-24T21:51:00Z
3843,11wfm6GjN3FT3jPu,3TwobS8w1RnXNQzC,0.48871995,2019-09-24T06:13:00Z
3844,1vPy17eombVGCr7m,1JB1hxGJQBRG5eVF,12.8997947,2019-09-24T00:48:00Z
3845,1XNMrCC1GkssGbtP,1sVxLQ8462Q9kri7,2.82509843,2019-09-24T13:48:00Z
3846,1aJYLcVYbQnzu7Dj,1CBKUFsVDi3KMaRb,6.30656763,2019-09-24T17:32:00Z
3847,1XL17xz8K629NxW2,3bBqbQivvMVbDbZj,0.02883187,2019-09-24T04:33:00Z
